CatID, ArrRow, ArrCol, PartRow, PartCol, DataFlowID,
727, 64, 16, 4, 32, 1,
728, 64, 16, 4, 32, 2,
729, 128, 8, 4, 32, 0,
730, 128, 8, 4, 32, 1,
731, 128, 8, 4, 32, 2,
732, 256, 4, 4, 32, 0,
733, 256, 4, 4, 32, 1,
734, 256, 4, 4, 32, 2,
735, 4, 256, 8, 16, 0,
736, 4, 256, 8, 16, 1,
737, 4, 256, 8, 16, 2,
738, 8, 128, 8, 16, 0,
739, 8, 128, 8, 16, 1,
740, 8, 128, 8, 16, 2,
741, 16, 64, 8, 16, 0,
742, 16, 64, 8, 16, 1,
743, 16, 64, 8, 16, 2,
744, 32, 32, 8, 16, 0,
745, 32, 32, 8, 16, 1,
746, 32, 32, 8, 16, 2,
747, 64, 16, 8, 16, 0,
748, 64, 16, 8, 16, 1,
749, 64, 16, 8, 16, 2,
750, 128, 8, 8, 16, 0,
751, 128, 8, 8, 16, 1,
752, 128, 8, 8, 16, 2,
753, 256, 4, 8, 16, 0,
754, 256, 4, 8, 16, 1,
